,PROVINCIA,CANTON,MES,DIA,HORA,CLASE,CAUSA,ZONA,NUM_LESIONADO,NUM_FALLECIDO,TOTAL_VICTIMAS,Nombre_Provincia,Nombre_Canton,Nombre_Clase,Nombre_Causa
14069,22,2201,6,6,17,1,4,1,1,0,1,ORELLANA,ORELLANA,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14070,22,2201,6,5,4,1,4,2,0,1,1,ORELLANA,ORELLANA,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14071,22,2201,6,4,19,3,4,1,1,0,1,ORELLANA,ORELLANA,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14072,22,2203,6,7,3,7,4,2,0,1,1,ORELLANA,LA JOYA DE LOS SACHAS,PERDIDA DE PISTA,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14073,16,1602,6,7,16,7,8,2,14,0,14,PASTAZA,MERA,PERDIDA DE PISTA,FACTORES CLIMÁTICOS
14074,16,1602,6,6,4,4,8,2,1,0,1,PASTAZA,MERA,ESTRELLAMIENTOS,FACTORES CLIMÁTICOS
14075,23,2301,6,5,20,6,4,2,0,1,1,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,VOLCAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14076,23,2301,6,6,0,3,4,1,1,0,1,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14077,23,2301,6,1,15,1,4,1,1,0,1,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14078,23,2301,6,2,17,3,4,1,2,0,2,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14079,23,2301,6,4,17,3,4,1,1,0,1,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14080,23,2301,6,4,15,2,10,1,0,1,1,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,CAÍDA PASAJEROS,OTRAS CAUSAS
14081,23,2301,6,4,17,3,1,1,1,0,1,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,CHOQUES,EMBRIAGUEZ O DROGA
14082,23,2301,6,6,0,3,1,1,0,0,0,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,CHOQUES,EMBRIAGUEZ O DROGA
14083,23,2301,6,6,23,4,7,1,0,2,2,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,ESTRELLAMIENTOS,NO RESPETA LAS SEÑALES DE TRÁNSITO
14084,23,2301,6,6,6,4,4,1,0,0,0,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,ESTRELLAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14085,23,2301,6,6,19,3,4,2,1,0,1,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14086,23,2301,6,1,22,4,4,1,0,0,0,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,ESTRELLAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14087,23,2301,6,2,10,1,4,1,0,1,1,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14088,23,2301,6,4,13,1,5,1,1,0,1,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,ATROPELLOS,IMPRUDENCIA  DEL PEATÓN
14089,23,2301,6,5,5,4,1,1,0,0,0,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,ESTRELLAMIENTOS,EMBRIAGUEZ O DROGA
14090,23,2301,6,5,9,3,4,1,1,0,1,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14091,23,2301,6,4,23,3,4,1,0,0,0,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14092,23,2301,6,5,7,5,4,1,1,0,1,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,ROZAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14093,23,2301,6,5,8,3,4,1,0,0,0,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14094,23,2301,6,6,3,7,4,2,1,0,1,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,PERDIDA DE PISTA,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14095,23,2301,6,7,9,3,1,1,1,0,1,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,CHOQUES,EMBRIAGUEZ O DROGA
14096,23,2301,6,7,13,3,7,1,2,0,2,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO
14097,23,2301,6,4,7,3,4,1,0,0,0,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14098,23,2301,6,7,5,7,7,1,0,0,0,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,PERDIDA DE PISTA,NO RESPETA LAS SEÑALES DE TRÁNSITO
14099,23,2301,6,7,2,4,1,1,1,0,1,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,ESTRELLAMIENTOS,EMBRIAGUEZ O DROGA
14100,23,2301,6,2,0,3,4,1,1,0,1,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14101,23,2301,6,2,16,3,4,1,1,0,1,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14102,23,2301,6,3,13,1,5,2,0,1,1,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,ATROPELLOS,IMPRUDENCIA  DEL PEATÓN
14103,23,2301,6,4,0,3,4,1,1,0,1,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14104,23,2301,6,3,17,3,4,2,2,0,2,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14105,23,2301,6,4,23,7,4,1,2,0,2,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,PERDIDA DE PISTA,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14106,21,2104,6,3,19,4,3,2,1,1,2,SUCUMBIOS,SHUSHUFINDI,ESTRELLAMIENTOS,EXCESO VELOCIDAD
14107,21,2104,6,6,6,3,4,2,0,1,1,SUCUMBIOS,SHUSHUFINDI,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14108,18,1808,6,3,13,3,2,2,1,0,1,TUNGURAHUA,PILLARO,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL
14109,18,1806,6,4,9,3,1,2,0,0,0,TUNGURAHUA,QUERO,CHOQUES,EMBRIAGUEZ O DROGA
14110,18,1808,6,4,17,1,4,2,1,0,1,TUNGURAHUA,PILLARO,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14111,18,1801,6,5,19,1,5,2,0,1,1,TUNGURAHUA,AMBATO,ATROPELLOS,IMPRUDENCIA  DEL PEATÓN
14112,18,1801,6,5,23,3,4,2,2,1,3,TUNGURAHUA,AMBATO,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14113,18,1801,6,6,7,3,4,2,0,0,0,TUNGURAHUA,AMBATO,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14114,18,1806,6,7,23,3,7,2,1,0,1,TUNGURAHUA,QUERO,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO
14115,18,1801,6,2,17,3,3,2,4,1,5,TUNGURAHUA,AMBATO,CHOQUES,EXCESO VELOCIDAD
14116,18,1801,6,2,21,1,4,2,0,1,1,TUNGURAHUA,AMBATO,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14117,18,1801,6,5,8,3,4,2,0,0,0,TUNGURAHUA,AMBATO,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14118,18,1802,6,6,13,3,9,2,0,0,0,TUNGURAHUA,BAÑOS DE AGUA SANTA,CHOQUES,MAL ESTADO DE LA VÍA
14119,18,1802,6,7,3,4,1,1,0,0,0,TUNGURAHUA,BAÑOS DE AGUA SANTA,ESTRELLAMIENTOS,EMBRIAGUEZ O DROGA
14120,18,1808,6,7,9,6,4,2,1,0,1,TUNGURAHUA,PILLARO,VOLCAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14121,18,1801,6,3,1,3,4,2,0,2,2,TUNGURAHUA,AMBATO,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14122,18,1801,6,7,6,3,4,1,1,1,2,TUNGURAHUA,AMBATO,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14123,18,1801,6,7,20,3,4,2,1,0,1,TUNGURAHUA,AMBATO,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14124,18,1801,6,4,10,1,5,2,1,0,1,TUNGURAHUA,AMBATO,ATROPELLOS,IMPRUDENCIA  DEL PEATÓN
14125,18,1801,6,5,5,1,4,2,0,1,1,TUNGURAHUA,AMBATO,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14126,18,1809,6,3,21,3,4,2,0,0,0,TUNGURAHUA,TISALEO,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14127,19,1901,6,7,7,2,1,1,0,1,1,ZAMORA CHINCHIPE,ZAMORA,CAÍDA PASAJEROS,EMBRIAGUEZ O DROGA
14128,19,1902,6,2,6,7,4,1,3,0,3,ZAMORA CHINCHIPE,CHINCHIPE,PERDIDA DE PISTA,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14129,19,1902,6,3,8,7,4,2,2,0,2,ZAMORA CHINCHIPE,CHINCHIPE,PERDIDA DE PISTA,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14130,19,1902,6,5,18,1,4,2,1,0,1,ZAMORA CHINCHIPE,CHINCHIPE,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14131,17,1702,6,3,18,1,4,2,1,0,1,PICHINCHA,CAYAMBE,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14132,17,1702,6,6,14,3,4,1,2,0,2,PICHINCHA,CAYAMBE,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14133,17,1704,6,6,23,4,1,1,1,0,1,PICHINCHA,PEDRO MONCAYO,ESTRELLAMIENTOS,EMBRIAGUEZ O DROGA
14134,6,602,6,6,6,3,4,1,2,0,2,CHIMBORAZO,ALAUSI,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14135,6,605,6,2,14,3,4,2,0,0,0,CHIMBORAZO,CHUNCHI,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14136,13,1314,6,4,10,4,4,2,0,0,0,MANABI,SUCRE,ESTRELLAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14137,13,1322,6,3,20,4,10,2,0,0,0,MANABI,SAN VICENTE,ESTRELLAMIENTOS,OTRAS CAUSAS
14138,13,1314,6,3,18,3,4,2,1,0,1,MANABI,SUCRE,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14139,13,1314,6,6,18,1,4,1,1,0,1,MANABI,SUCRE,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14140,13,1314,6,7,16,7,4,2,0,1,1,MANABI,SUCRE,PERDIDA DE PISTA,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14141,13,1314,6,1,21,3,1,1,0,0,0,MANABI,SUCRE,CHOQUES,EMBRIAGUEZ O DROGA
14142,13,1314,6,7,18,1,1,2,1,0,1,MANABI,SUCRE,ATROPELLOS,EMBRIAGUEZ O DROGA
14143,13,1322,6,7,2,7,4,1,0,1,1,MANABI,SAN VICENTE,PERDIDA DE PISTA,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14144,13,1322,6,6,21,3,4,2,1,0,1,MANABI,SAN VICENTE,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14145,2,205,6,4,15,7,4,2,0,0,0,BOLIVAR,SAN MIGUEL,PERDIDA DE PISTA,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14146,2,203,6,6,11,4,4,1,0,0,0,BOLIVAR,CHIMBO,ESTRELLAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14147,2,205,6,7,17,7,4,2,5,1,6,BOLIVAR,SAN MIGUEL,PERDIDA DE PISTA,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14148,2,203,6,7,8,1,3,2,1,0,1,BOLIVAR,CHIMBO,ATROPELLOS,EXCESO VELOCIDAD
14149,2,202,6,1,17,8,10,2,0,0,0,BOLIVAR,CHILLANES,OTROS,OTRAS CAUSAS
14150,13,1303,6,1,11,7,7,2,1,0,1,MANABI,CHONE,PERDIDA DE PISTA,NO RESPETA LAS SEÑALES DE TRÁNSITO
14151,13,1303,6,1,20,7,9,2,0,0,0,MANABI,CHONE,PERDIDA DE PISTA,MAL ESTADO DE LA VÍA
14152,13,1303,6,7,2,3,4,1,1,0,1,MANABI,CHONE,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14153,13,1303,6,3,7,3,4,1,2,0,2,MANABI,CHONE,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14154,13,1303,6,3,21,3,4,1,1,0,1,MANABI,CHONE,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14155,13,1303,6,3,21,6,10,1,0,0,0,MANABI,CHONE,VOLCAMIENTOS,OTRAS CAUSAS
14156,13,1303,6,4,11,3,4,1,0,0,0,MANABI,CHONE,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14157,13,1303,6,6,14,3,4,1,0,0,0,MANABI,CHONE,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14158,13,1303,6,1,16,3,9,1,0,0,0,MANABI,CHONE,CHOQUES,MAL ESTADO DE LA VÍA
14159,13,1304,6,6,12,3,4,2,1,0,1,MANABI,EL CARMEN,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14160,13,1304,6,2,12,4,3,1,0,1,1,MANABI,EL CARMEN,ESTRELLAMIENTOS,EXCESO VELOCIDAD
14161,1,102,6,1,15,5,1,1,0,0,0,AZUAY,GIRON,ROZAMIENTOS,EMBRIAGUEZ O DROGA
14162,1,103,6,1,15,3,4,2,0,0,0,AZUAY,GUALACEO,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14163,1,103,6,7,4,7,4,2,1,0,1,AZUAY,GUALACEO,PERDIDA DE PISTA,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14164,7,707,6,3,8,3,4,1,0,1,1,EL ORO,HUAQUILLAS,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14165,13,1306,6,5,17,3,4,1,0,0,0,MANABI,JIPIJAPA,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14166,3,304,6,3,17,1,4,1,0,1,1,CAÑAR,LA TRONCAL,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14167,3,304,6,4,8,3,4,2,0,0,0,CAÑAR,LA TRONCAL,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14168,3,304,6,5,6,3,3,2,0,0,0,CAÑAR,LA TRONCAL,CHOQUES,EXCESO VELOCIDAD
14169,3,304,6,7,22,3,2,1,0,1,1,CAÑAR,LA TRONCAL,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL
14170,13,1309,6,1,8,3,1,2,0,1,1,MANABI,MONTECRISTI,CHOQUES,EMBRIAGUEZ O DROGA
14171,13,1309,6,1,18,4,4,1,2,0,2,MANABI,MONTECRISTI,ESTRELLAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14172,13,1309,6,6,5,3,4,1,0,0,0,MANABI,MONTECRISTI,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14173,10,1004,6,1,19,1,4,1,0,1,1,IMBABURA,OTAVALO,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14174,10,1002,6,3,6,4,3,1,0,0,0,IMBABURA,ANTONIO ANTE,ESTRELLAMIENTOS,EXCESO VELOCIDAD
14175,10,1004,6,5,1,4,4,1,1,0,1,IMBABURA,OTAVALO,ESTRELLAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14176,10,1004,6,7,4,1,4,1,0,1,1,IMBABURA,OTAVALO,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14177,10,1004,6,2,2,4,4,1,0,0,0,IMBABURA,OTAVALO,ESTRELLAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14178,10,1004,6,3,22,1,3,1,0,1,1,IMBABURA,OTAVALO,ATROPELLOS,EXCESO VELOCIDAD
14179,10,1003,6,7,3,3,1,1,1,0,1,IMBABURA,COTACACHI,CHOQUES,EMBRIAGUEZ O DROGA
14180,10,1002,6,6,22,7,3,1,0,0,0,IMBABURA,ANTONIO ANTE,PERDIDA DE PISTA,EXCESO VELOCIDAD
14181,10,1004,6,7,22,2,4,1,2,0,2,IMBABURA,OTAVALO,CAÍDA PASAJEROS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14182,10,1004,6,7,22,1,1,2,1,0,1,IMBABURA,OTAVALO,ATROPELLOS,EMBRIAGUEZ O DROGA
14183,10,1004,6,7,17,4,4,1,1,1,2,IMBABURA,OTAVALO,ESTRELLAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14184,10,1004,6,1,20,3,1,1,0,0,0,IMBABURA,OTAVALO,CHOQUES,EMBRIAGUEZ O DROGA
14185,10,1004,6,6,4,5,1,1,0,0,0,IMBABURA,OTAVALO,ROZAMIENTOS,EMBRIAGUEZ O DROGA
14186,10,1004,6,7,19,1,5,2,0,1,1,IMBABURA,OTAVALO,ATROPELLOS,IMPRUDENCIA  DEL PEATÓN
14187,10,1003,6,6,22,1,1,1,1,0,1,IMBABURA,COTACACHI,ATROPELLOS,EMBRIAGUEZ O DROGA
14188,10,1004,6,5,8,1,3,1,1,0,1,IMBABURA,OTAVALO,ATROPELLOS,EXCESO VELOCIDAD
14189,10,1004,6,6,1,6,1,1,0,0,0,IMBABURA,OTAVALO,VOLCAMIENTOS,EMBRIAGUEZ O DROGA
14190,10,1004,6,3,3,1,3,1,1,0,1,IMBABURA,OTAVALO,ATROPELLOS,EXCESO VELOCIDAD
14191,10,1004,6,4,6,3,4,1,0,0,0,IMBABURA,OTAVALO,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14192,10,1004,6,4,21,3,7,1,0,0,0,IMBABURA,OTAVALO,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO
14193,1,105,6,7,17,3,4,1,0,0,0,AZUAY,PAUTE,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14194,17,1709,6,3,19,3,1,1,0,0,0,PICHINCHA,PUERTO QUITO,CHOQUES,EMBRIAGUEZ O DROGA
14195,17,1709,6,4,15,3,2,2,0,1,1,PICHINCHA,PUERTO QUITO,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL
14196,12,1205,6,7,2,3,4,1,2,1,3,LOS RIOS,QUEVEDO,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14197,12,1210,6,2,16,3,4,1,0,0,0,LOS RIOS,BUENA FE,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14198,12,1205,6,3,9,3,4,1,0,0,0,LOS RIOS,QUEVEDO,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14199,12,1205,6,3,0,3,4,1,0,0,0,LOS RIOS,QUEVEDO,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14200,12,1205,6,6,7,3,4,1,1,0,1,LOS RIOS,QUEVEDO,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14201,12,1205,6,7,18,3,4,1,0,0,0,LOS RIOS,QUEVEDO,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14202,12,1205,6,1,7,3,4,1,1,0,1,LOS RIOS,QUEVEDO,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14203,12,1211,6,3,5,3,4,1,1,1,2,LOS RIOS,VALENCIA,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14204,12,1205,6,4,22,3,4,1,1,0,1,LOS RIOS,QUEVEDO,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14205,12,1205,6,7,16,3,4,1,0,0,0,LOS RIOS,QUEVEDO,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14206,12,1210,6,7,8,3,4,1,0,1,1,LOS RIOS,BUENA FE,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14207,12,1210,6,7,15,3,4,1,1,0,1,LOS RIOS,BUENA FE,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14208,12,1211,6,1,19,1,4,1,2,0,2,LOS RIOS,VALENCIA,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14209,12,1211,6,1,19,2,4,1,0,1,1,LOS RIOS,VALENCIA,CAÍDA PASAJEROS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14210,12,1211,6,5,6,1,7,1,1,0,1,LOS RIOS,VALENCIA,ATROPELLOS,NO RESPETA LAS SEÑALES DE TRÁNSITO
14211,12,1205,6,5,7,3,4,1,1,0,1,LOS RIOS,QUEVEDO,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14212,12,1205,6,5,23,1,4,1,1,0,1,LOS RIOS,QUEVEDO,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14213,12,1211,6,6,12,6,7,1,1,0,1,LOS RIOS,VALENCIA,VOLCAMIENTOS,NO RESPETA LAS SEÑALES DE TRÁNSITO
14214,12,1205,6,5,8,1,4,1,1,0,1,LOS RIOS,QUEVEDO,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14215,12,1205,6,7,22,3,4,1,0,0,0,LOS RIOS,QUEVEDO,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14216,12,1205,6,2,15,3,4,1,1,0,1,LOS RIOS,QUEVEDO,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14217,12,1211,6,2,16,1,4,1,1,0,1,LOS RIOS,VALENCIA,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14218,12,1205,6,3,8,3,4,1,1,0,1,LOS RIOS,QUEVEDO,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14219,8,804,6,3,21,3,3,1,1,0,1,ESMERALDAS,QUININDE,CHOQUES,EXCESO VELOCIDAD
14220,8,804,6,3,19,7,3,2,0,1,1,ESMERALDAS,QUININDE,PERDIDA DE PISTA,EXCESO VELOCIDAD
14221,8,804,6,4,20,3,7,1,2,0,2,ESMERALDAS,QUININDE,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO
14222,8,804,6,2,10,7,9,2,0,1,1,ESMERALDAS,QUININDE,PERDIDA DE PISTA,MAL ESTADO DE LA VÍA
14223,8,804,6,1,1,1,3,2,3,1,4,ESMERALDAS,QUININDE,ATROPELLOS,EXCESO VELOCIDAD
14224,8,804,6,6,22,3,9,2,1,0,1,ESMERALDAS,QUININDE,CHOQUES,MAL ESTADO DE LA VÍA
14225,8,804,6,6,19,3,4,1,1,0,1,ESMERALDAS,QUININDE,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14226,8,804,6,6,5,7,3,2,0,1,1,ESMERALDAS,QUININDE,PERDIDA DE PISTA,EXCESO VELOCIDAD
14227,8,804,6,1,17,3,3,1,1,0,1,ESMERALDAS,QUININDE,CHOQUES,EXCESO VELOCIDAD
14228,8,804,6,4,6,3,3,1,0,0,0,ESMERALDAS,QUININDE,CHOQUES,EXCESO VELOCIDAD
14229,17,1705,6,5,16,4,3,2,0,0,0,PICHINCHA,RUMIÑAHUI,ESTRELLAMIENTOS,EXCESO VELOCIDAD
14230,17,1705,6,6,18,3,4,1,0,0,0,PICHINCHA,RUMIÑAHUI,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14231,17,1705,6,5,9,3,4,1,2,0,2,PICHINCHA,RUMIÑAHUI,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14232,17,1705,6,6,9,4,6,1,0,0,0,PICHINCHA,RUMIÑAHUI,ESTRELLAMIENTOS,DAÑOS MECÁNICOS
14233,17,1705,6,1,19,3,3,1,0,0,0,PICHINCHA,RUMIÑAHUI,CHOQUES,EXCESO VELOCIDAD
14234,4,405,6,1,13,7,6,2,0,0,0,CARCHI,MONTUFAR,PERDIDA DE PISTA,DAÑOS MECÁNICOS
14235,4,405,6,6,11,3,4,1,2,0,2,CARCHI,MONTUFAR,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14236,4,405,6,6,18,3,4,2,2,0,2,CARCHI,MONTUFAR,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14237,4,405,6,4,19,4,4,2,1,0,1,CARCHI,MONTUFAR,ESTRELLAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14238,18,1807,6,5,22,3,7,2,0,0,0,TUNGURAHUA,PELILEO,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO
14239,18,1807,6,6,8,2,4,1,1,0,1,TUNGURAHUA,PELILEO,CAÍDA PASAJEROS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14240,18,1807,6,7,14,3,4,2,3,0,3,TUNGURAHUA,PELILEO,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14241,18,1807,6,7,17,7,4,2,3,0,3,TUNGURAHUA,PELILEO,PERDIDA DE PISTA,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14242,18,1807,6,7,21,3,4,2,2,0,2,TUNGURAHUA,PELILEO,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
14243,18,1807,6,6,17,7,7,2,3,0,3,TUNGURAHUA,PELILEO,PERDIDA DE PISTA,NO RESPETA LAS SEÑALES DE TRÁNSITO
